categoria,ordem,isbn,titulo,autor,editora,cover_url,origem_url
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",110,,O Oceano no Fim do Caminho,Neil Gaiman,,,https://www.goodreads.com/book/show/15783514-the-ocean-at-the-end-of-the-lane
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",111,,A Dança dos Dragões,George R.R. Martin,,,https://www.goodreads.com/book/show/13637065-a-dan-a-dos-drag-es
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",112,,Mares de Sangue,Scott Lynch,,,https://www.goodreads.com/book/show/23274379-mares-de-sangue
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",113,,Harry Potter e o Prisioneiro de Azkaban,J.K. Rowling,,,https://www.goodreads.com/book/show/380438.Harry_Potter_e_o_Prisioneiro_de_Azkaban
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",114,,A Bússola de Ouro,Philip Pullman,,,https://www.goodreads.com/book/show/6066992-a-b-ssola-de-ouro
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",115,,A Fúria dos Reis,George R.R. Martin,,,https://www.goodreads.com/book/show/10843928-a-f-ria-dos-reis
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",116,,Os Senhores do Norte,Bernard Cornwell,,,https://www.goodreads.com/book/show/6568589-os-senhores-do-norte
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",117,,República de Ladrões,Scott Lynch,,,https://www.goodreads.com/book/show/25355334-rep-blica-de-ladr-es
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",118,,O Assassino do Rei,Robin Hobb,,,https://www.goodreads.com/book/show/20936408-o-assassino-do-rei
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",119,,O Rei do Inverno,Bernard Cornwell,,,https://www.goodreads.com/book/show/3025956-o-rei-do-inverno
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",120,,Fahrenheit 451,Ray Bradbury,,,https://www.goodreads.com/book/show/4381.Fahrenheit_451
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",121,,Excalibur,Bernard Cornwell,,,https://www.goodreads.com/book/show/3026004-excalibur
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",122,,Azincourt,Bernard Cornwell,,,https://www.goodreads.com/book/show/6738823-azincourt
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",123,,O Último Olimpiano,Rick Riordan,,,https://www.goodreads.com/book/show/9250473-o-ltimo-olimpiano
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",124,,O Ladrão de Raios,Rick Riordan,,,https://www.goodreads.com/book/show/8160630-o-ladr-o-de-raios
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",125,,A Canção do Sangue,Anthony Ryan,,,https://www.goodreads.com/book/show/23342396-a-can-o-do-sangue
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",126,,Mago e Vidro,Stephen King,,,https://www.goodreads.com/book/show/3075802-mago-e-vidro
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",127,,"Belas Maldições: As Belas e Precisas Profecias de Agnes Nutter, Bruxa",Terry Pratchett,,,https://www.goodreads.com/book/show/11434768-belas-maldi-es
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",128,,O Cavaleiro dos Sete Reinos,George R.R. Martin,,,https://www.goodreads.com/book/show/19220663-o-cavaleiro-dos-sete-reinos
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",129,,O Inimigo de Deus,Bernard Cornwell,,,https://www.goodreads.com/book/show/3025978-o-inimigo-de-deus
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",130,,A Maldição do Titã,Rick Riordan,,,https://www.goodreads.com/book/show/7174893-a-maldi-o-do-tit
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",131,,O Tigre de Sharpe,Bernard Cornwell,,,https://www.goodreads.com/book/show/6660409-o-tigre-de-sharpe
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",132,,O Último Desejo,Andrzej Sapkowski,,,https://www.goodreads.com/book/show/15893105-o-ltimo-desejo
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",133,,O Cavaleiro da Morte,Bernard Cornwell,,,https://www.goodreads.com/book/show/6568576-o-cavaleiro-da-morte
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",134,,Rei dos Espinhos,Mark Lawrence,,,https://www.goodreads.com/book/show/17999884-king-of-thorns
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",135,,As Terras Devastadas,Stephen King,,,https://www.goodreads.com/book/show/3042206-as-terras-devastadas
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",136,,O Arqueiro,Bernard Cornwell,,,https://www.goodreads.com/book/show/3026018-o-arqueiro
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",137,,O Duelo dos Reis,Joe Abercrombie,,,https://www.goodreads.com/book/show/24531438-o-duelo-dos-reis
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",138,,It: a Coisa,Stephen King,,,https://www.goodreads.com/book/show/22613112-it
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",139,,Pequenos Deuses,Terry Pratchett,,,https://www.goodreads.com/book/show/25258275-pequenos-deuses
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",140,,Antes da Forca,Joe Abercrombie,,,https://www.goodreads.com/book/show/22403892-antes-da-forca
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",141,,A Batalha do Labirinto,Rick Riordan,,,https://www.goodreads.com/book/show/11262665-a-batalha-do-labirinto
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",142,,O Festim dos Corvos,George R.R. Martin,,,https://www.goodreads.com/book/show/13451474-o-festim-dos-corvos
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",143,,"Eu, Robô",Isaac Asimov,,,https://www.goodreads.com/book/show/4579633-eu-rob
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",144,,Roubo de Espadas,Michael J. Sullivan,,,https://www.goodreads.com/book/show/17731265-roubo-de-espadas
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",145,,A Passagem,Justin Cronin,,,https://www.goodreads.com/book/show/17559447-a-passagem
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",146,,Golem e o Gênio,Helene Wecker,,,https://www.goodreads.com/book/show/25131579-golem-e-o-g-nio
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",147,,Terra em Chamas,Bernard Cornwell,,,https://www.goodreads.com/book/show/8333987-terra-em-chamas
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",149,,Mago: Aprendiz,Raymond E. Feist,,,https://www.goodreads.com/book/show/18590480-mago
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",151,,O Dragão de Gelo,George R.R. Martin,,,https://www.goodreads.com/book/show/23252324-o-drag-o-de-gelo
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",152,,Lobos de Calla,Stephen King,,,https://www.goodreads.com/book/show/6687857-lobos-de-calla
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",153,,Guardas! Guardas!,Terry Pratchett,,,https://www.goodreads.com/book/show/7377835-guardas-guardas
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",154,,O Aprendiz,Joseph Delaney,,,https://www.goodreads.com/book/show/9618390-o-aprendiz
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",155,,A Terra das Sombras,Emily Rodda,,,https://www.goodreads.com/book/show/12505109-a-terra-das-sombras
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",156,,A Caverna do Medo,Emily Rodda,,,https://www.goodreads.com/book/show/12505089-a-caverna-do-medo
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",157,,O Retorno a Del,Emily Rodda,,,https://www.goodreads.com/book/show/17206859-o-retorno-a-del
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",158,,O Vale dos Perdidos,Emily Rodda,,,https://www.goodreads.com/book/show/6522557-o-vale-dos-perdidos
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",159,,O Labirinto da Besta,Emily Rodda,,,https://www.goodreads.com/book/show/12504906-o-labirinto-da-besta
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",160,,A Montanha do Medo,Emily Rodda,,,https://www.goodreads.com/book/show/416472.A_Montanha_do_Medo
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",161,,As Dunas,Emily Rodda,,,https://www.goodreads.com/book/show/12504882-as-dunas
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",162,,A Cidade dos Ratos,Emily Rodda,,,https://www.goodreads.com/book/show/12504784-a-cidade-dos-ratos
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",163,,O Lago das Lágrimas,Emily Rodda,,,https://www.goodreads.com/book/show/12504738-o-lago-das-l-grimas
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",164,,O Guerreiro Pagão,Bernard Cornwell,,,https://www.goodreads.com/book/show/22041751-o-guerreiro-pag-o
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",165,,As Florestas do Silêncio,Emily Rodda,,,https://www.goodreads.com/book/show/12504750-as-florestas-do-sil-ncio
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",166,,Morte dos Reis,Bernard Cornwell,,,https://www.goodreads.com/book/show/13634939-morte-dos-reis
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",167,,A Ilha da Ilusão,Emily Rodda,,,https://www.goodreads.com/book/show/12505094-a-ilha-da-ilus-o
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",168,,A Faca Sutil,Philip Pullman,,,https://www.goodreads.com/book/show/8604267-a-faca-sutil
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",169,,Os Olhos do Dragão,Stephen King,,,https://www.goodreads.com/book/show/10237200-os-olhos-do-drag-o
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",170,,A Máquina do Tempo,H.G. Wells,,,https://www.goodreads.com/book/show/2493.The_Time_Machine
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",171,,A Torre Negra,Stephen King,,,https://www.goodreads.com/book/show/7456197-a-torre-negra
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",172,,Canção de Susannah,Stephen King,,,https://www.goodreads.com/book/show/9531070-can-o-de-susannah
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",173,,O Gigante Enterrado,Kazuo Ishiguro,,,https://www.goodreads.com/book/show/25326959-o-gigante-enterrado
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",174,,Eternidade por um Fio,Ken Follett,,,https://www.goodreads.com/book/show/22305401-eternidade-por-um-fio
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",175,,"O Cavaleiro Andante, Livro I",Ben Avery,,,https://www.goodreads.com/book/show/22922170-o-cavaleiro-andante-livro-i
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",176,,Queda de Gigantes,Ken Follett,,,https://www.goodreads.com/book/show/10387489-queda-de-gigantes
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",177,,A Espada Juramentada,Ben Avery,,,https://www.goodreads.com/book/show/22922174-a-espada-juramentada
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",178,,Inverno do Mundo,Ken Follett,,,https://www.goodreads.com/book/show/16050127-inverno-do-mundo
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",179,,Imperador dos Espinhos,Mark Lawrence,,,https://www.goodreads.com/book/show/15804760-emperor-of-thorns
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",180,,O Livro do Cemitério,Neil Gaiman,,,https://www.goodreads.com/book/show/12252382-o-livro-do-cemit-rio
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",181,,A Fúria do Assassino,Robin Hobb,,,https://www.goodreads.com/book/show/23342403-a-f-ria-do-assassino
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",182,,A Zona Morta,Stephen King,,,https://www.goodreads.com/book/show/1822719.The_Dead_Zone
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",183,,"Alif, o invisível",G. Willow Wilson,,,https://www.goodreads.com/book/show/13239822-alif-the-unseen
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",184,,O Demonologista,Andrew Pyper,,,https://www.goodreads.com/book/show/24852544-o-demonologista
"Melhores livros de Fantasia, Sci-Fi e Ficção Histórica traduzidos para o Brasil",185,,Jonathan Strange & Mr Norrell,Susanna Clarke,,,https://www.goodreads.com/book/show/14201.Jonathan_Strange_Mr_Norrell
Clube de Literatura Clássica,1,,O Vermelho e o Negro,Stendhal,,,https://www.goodreads.com/book/show/54549289-o-vermelho-e-o-negro
Clube de Literatura Clássica,2,,A Divina Comédia,Dante Alighieri,,,https://www.goodreads.com/book/show/54180722-a-divina-com-dia
Clube de Literatura Clássica,5,,Hamlet,William Shakespeare,,,https://www.goodreads.com/book/show/55845039-hamlet
Clube de Literatura Clássica,7,,Paraíso Perdido,John Milton,,,https://www.goodreads.com/book/show/55508523-para-so-perdido
Clube de Literatura Clássica,8,,O Retrato de Dorian Gray,Oscar Wilde,,,https://www.goodreads.com/book/show/55680987-o-retrato-de-dorian-gray
Clube de Literatura Clássica,9,,Salomé,Oscar Wilde,,,https://www.goodreads.com/book/show/55681137-salom
Clube de Literatura Clássica,10,,Rei Amleth,Saxo Grammaticus,,,https://www.goodreads.com/book/show/55848572-rei-amleth
Clube de Literatura Clássica,11,,Obras Completas,Virgil,,,https://www.goodreads.com/book/show/124946369-obras-completas
Clube de Literatura Clássica,13,,Contos do Casmurro,Machado de Assis,,,https://www.goodreads.com/book/show/56303052-contos-do-casmurro
Clube de Literatura Clássica,14,,O Grande Gatsby,F. Scott Fitzgerald,,,https://www.goodreads.com/book/show/56583358-o-grande-gatsby
Clube de Literatura Clássica,15,,Os Irmãos Karamázov,Fyodor Dostoevsky,,,https://www.goodreads.com/book/show/150241307-os-irm-os-karam-zov
Clube de Literatura Clássica,16,,Mensagem,Fernando Pessoa,,,https://www.goodreads.com/book/show/57019361-mensagem
Clube de Literatura Clássica,18,,Dom Quixote,Miguel de Cervantes Saavedra,,,https://www.goodreads.com/book/show/57971409-dom-quixote
Clube de Literatura Clássica,19,,Crime e Castigo,Fyodor Dostoevsky,,,https://www.goodreads.com/book/show/60148903-crime-e-castigo
Clube de Literatura Clássica,20,,A Volta ao Mundo em Oitenta Dias,Jules Verne,,,https://www.goodreads.com/book/show/58346575-a-volta-ao-mundo-em-oitenta-dias
Clube de Literatura Clássica,21,,Anna Karênina,Leo Tolstoy,,,https://www.goodreads.com/book/show/60708856-anna-kar-nina
Clube de Literatura Clássica,22,,Oliver Twist,Charles Dickens,,,https://www.goodreads.com/book/show/60902704-oliver-twist
Clube de Literatura Clássica,23,,Contos,Charles Dickens,,,https://www.goodreads.com/book/show/61159937-contos
Clube de Literatura Clássica,24,,Fausto,Johann Wolfgang von Goethe,,,https://www.goodreads.com/book/show/61224529-fausto
Clube de Literatura Clássica,25,,Jane Eyre,Charlotte Brontë,,,https://www.goodreads.com/book/show/61899433-jane-eyre
Clube de Literatura Clássica,26,,O Enjeitado: um conto de nosso tempo,Charlotte Brontë,,,https://www.goodreads.com/book/show/61899350-o-enjeitado
Clube de Literatura Clássica,27,,Contos do Grotesco e do Arabesco,Edgar Allan Poe,,,https://www.goodreads.com/book/show/215774132-contos-do-grotesco-e-do-arabesco
Clube de Literatura Clássica,28,,O Idiota,Fyodor Dostoevsky,,,https://www.goodreads.com/book/show/241043914-o-idiota
Clube de Literatura Clássica,29,,"A Divina Comédia, de Dante Alighieri, Ilustrada",Gustave Doré,,,https://www.goodreads.com/book/show/58446925-a-divina-com-dia-de-dante-alighieri-ilustrada
Clube de Literatura Clássica,31,,Saga de Gunnlaugr Língua-de-Serpente,Unknown .,,,https://www.goodreads.com/book/show/216648755-saga-de-gunnlaugr-l-ngua-de-serpente
Clube de Literatura Clássica,32,,Noites Brancas,Fyodor Dostoevsky,,,https://www.goodreads.com/book/show/230094934-noites-brancas
Clube de Literatura Clássica,33,,Civilização,Eça de Queirós,,,https://www.goodreads.com/book/show/105518996-civiliza-o
Clube de Literatura Clássica,34,,Saga de Njáll,Anonymous,,,https://www.goodreads.com/book/show/217368048-saga-de-nj-ll
Clube de Literatura Clássica,35,,Almas Mortas,Nikolai Gogol,,,https://www.goodreads.com/book/show/241986476-almas-mortas
Clube de Literatura Clássica,36,,O Coração das Trevas,Joseph Conrad,,,https://www.goodreads.com/book/show/124947081-o-cora-o-das-trevas
Clube de Literatura Clássica,37,,O Conde de Monte Cristo,Alexandre Dumas,,,https://www.goodreads.com/book/show/235686815-o-conde-de-monte-cristo
Clube de Literatura Clássica,38,,Juventude,Joseph Conrad,,,https://www.goodreads.com/book/show/124947066-juventude
Clube de Literatura Clássica,39,,Amor de Perdição e Amor de Salvação,Camilo Castelo Branco,,,https://www.goodreads.com/book/show/240925729-amor-de-perdi-o-e-amor-de-salva-o
Clube de Literatura Clássica,40,,Ifigênia em Áulide e Ifigênia entre os Táurios,Euripides,,,https://www.goodreads.com/book/show/124947125-ifig-nia-em-ulide-e-ifig-nia-entre-os-t-urios
Clube de Literatura Clássica,41,,Retábulo de Dom Cristóbal,Federico García Lorca,,,https://www.goodreads.com/book/show/157759708-ret-bulo-de-dom-crist-bal
Clube de Literatura Clássica,42,,A Consciência de Zeno,Italo Svevo,,,https://www.goodreads.com/book/show/183903674-a-consci-ncia-de-zeno
Clube de Literatura Clássica,43,,"Ilustrações para o Paraíso Perdido, de John Milton",John Baptiste de Medina,,,https://www.goodreads.com/book/show/58446952-ilustra-es-para-o-para-so-perdido-de-john-milton
Clube de Literatura Clássica,44,,Ifigênia,Francisco Dias Gomes,,,https://www.goodreads.com/book/show/124947152-ifig-nia
Clube de Literatura Clássica,45,,A Consciência de Svevo,Italo Svevo,,,https://www.goodreads.com/book/show/204008285-a-consci-ncia-de-svevo
Clube de Literatura Clássica,46,,A Metamorfose,Franz Kafka,,,https://www.goodreads.com/book/show/150241150-a-metamorfose
Clube de Literatura Clássica,47,,Bodas de Sangue/ Yerma/ A Casa de Bernarda Alba - Trilogia Rural,Federico García Lorca,,,https://www.goodreads.com/book/show/170417124-bodas-de-sangue-yerma-a-casa-de-bernarda-alba---trilogia-rural
Clube de Literatura Clássica,48,,O finado Mattia Pascal,Luigi Pirandello,,,https://www.goodreads.com/book/show/196171056-o-finado-mattia-pascal
Clube de Literatura Clássica,49,,O Processo,Franz Kafka,,,https://www.goodreads.com/book/show/150241087-o-processo
Clube de Literatura Clássica,50,,Guerra e Paz - Livros I e II,Leo Tolstoy,,,https://www.goodreads.com/book/show/166354199-guerra-e-paz---livros-i-e-ii
Clube de Literatura Clássica,51,,Seis personagens em busca de um autor,Luigi Pirandello,,,https://www.goodreads.com/book/show/196142611-seis-personagens-em-busca-de-um-autor
Clube de Literatura Clássica,52,,Mil Novecentos e Oitenta e Quatro,George Orwell,,,https://www.goodreads.com/book/show/203373602-mil-novecentos-e-oitenta-e-quatro
Clube de Literatura Clássica,53,,Fazenda Animal,George Orwell,,,https://www.goodreads.com/book/show/204008250-fazenda-animal
Clube de Literatura Clássica,54,,Seleta Gatsby,F. Scott Fitzgerald,,,https://www.goodreads.com/book/show/56648426-seleta-gatsby
Clube de Literatura Clássica,55,,Os Trabalhadores do Mar,Victor Hugo,,,https://www.goodreads.com/book/show/56940284-os-trabalhadores-do-mar
Clube de Literatura Clássica,56,,O último dia de um condenado,Victor Hugo,,,https://www.goodreads.com/book/show/58089275-o-ltimo-dia-de-um-condenado
Clube de Literatura Clássica,57,,Jerusalém Libertada,Torquato Tasso,,,https://www.goodreads.com/book/show/57309294-jerusal-m-libertada
Clube de Literatura Clássica,58,,Torquato Tasso,Johann Wolfgang von Goethe,,,https://www.goodreads.com/book/show/57739643-torquato-tasso
Clube de Literatura Clássica,59,,A Tempestade,William Shakespeare,,,https://www.goodreads.com/book/show/57666489-a-tempestade
Clube de Literatura Clássica,60,,Tempestade e Ímpeto,Friedrich Maximilian Klinger,,,https://www.goodreads.com/book/show/58041167-tempestade-e-mpeto
Clube de Literatura Clássica,61,,Dom Quixote Ilustrado,Gustave Doré,,,https://www.goodreads.com/book/show/59882506-dom-quixote-ilustrado
Clube de Literatura Clássica,63,,Um diário do ano da peste,Daniel Defoe,,,https://www.goodreads.com/book/show/58760920-um-di-rio-do-ano-da-peste
Clube de Literatura Clássica,64,,A Peste Escarlate,Jack London,,,https://www.goodreads.com/book/show/58835706-a-peste-escarlate
Clube de Literatura Clássica,65,,A Letra Encarnada,Nathaniel Hawthorne,,,https://www.goodreads.com/book/show/58953780-a-letra-encarnada
Clube de Literatura Clássica,66,,Quatro Contos Bizarros,Nathaniel Hawthorne,,,https://www.goodreads.com/book/show/58953797-quatro-contos-bizarros
Clube de Literatura Clássica,68,,Tragédia Épica,Francisco Mangabeira,,,https://www.goodreads.com/book/show/59472755-trag-dia-pica
Clube de Literatura Clássica,69,,A Pequena Fadette,George Sand,,,https://www.goodreads.com/book/show/59177979-a-pequena-fadette
Clube de Literatura Clássica,70,,O Charco do Diabo,George Sand,,,https://www.goodreads.com/book/show/59341814-o-charco-do-diabo
Clube de Literatura Clássica,71,,Michael Kohlhaas,Heinrich von Kleist,,,https://www.goodreads.com/book/show/59529665-michael-kohlhaas
Clube de Literatura Clássica,72,,Príncipe Frederico de Homburgo,Heinrich von Kleist,,,https://www.goodreads.com/book/show/59529678-pr-ncipe-frederico-de-homburgo
Clube de Literatura Clássica,73,,Cadernos do Subterrâneo,Fyodor Dostoevsky,,,https://www.goodreads.com/book/show/59762884-cadernos-do-subterr-neo
Clube de Literatura Clássica,75,,Castro,António Ferreira,,,https://www.goodreads.com/book/show/60560886-castro
Clube de Literatura Clássica,76,,Oréstia,Aeschylus,,,https://www.goodreads.com/book/show/60708925-or-stia
Clube de Literatura Clássica,77,,A Vingança de Agamenom,Henrique Aires Vitória,,,https://www.goodreads.com/book/show/60714446-a-vingan-a-de-agamenom
Clube de Literatura Clássica,78,,Fausto Ilustrado,August von Kreling,,,https://www.goodreads.com/book/show/63252839-fausto-ilustrado
Clube de Literatura Clássica,80,,Viagem ao Redor do meu Quarto,Xavier de Maistre,,,https://www.goodreads.com/book/show/61899074-viagem-ao-redor-do-meu-quarto
Clube de Literatura Clássica,81,,Mrs. Dalloway,Virginia Woolf,,,https://www.goodreads.com/book/show/62929712-mrs-dalloway
Clube de Literatura Clássica,82,,A Festa de Mrs Dalloway,Virginia Woolf,,,https://www.goodreads.com/book/show/63252746-a-festa-de-mrs-dalloway
Clube de Literatura Clássica,83,,O Pai Goriot,Honoré de Balzac,,,https://www.goodreads.com/book/show/63252866-o-pai-goriot
Clube de Literatura Clássica,84,,Sarrasine,Honoré de Balzac,,,https://www.goodreads.com/book/show/63252875-sarrasine
Clube de Literatura Clássica,86,,Estranho Caso de Dr. Jekyll e Mr. Hyde,Robert Louis Stevenson,,,https://www.goodreads.com/book/show/63252975-estranho-caso-de-dr-jekyll-e-mr-hyde
Clube de Literatura Clássica,87,,Madame Bovary,Gustave Flaubert,,,https://www.goodreads.com/book/show/204008208-madame-bovary
Investimentos Pt_br Books,1,,Guia Suno Dividendos: Aprenda a Selecionar Ações que Geram Renda (Kindle Edition),Tiago Guitián dos Reis,,,https://www.goodreads.com/book/show/37050157-guia-suno-dividendos
Investimentos Pt_br Books,2,,Fora da Curva. Os Segredos dos Grandes Investidores do Brasil e o que Você Pode Aprender com Eles (Paperback),Florian Bartunek,,,https://www.goodreads.com/book/show/31948507-fora-da-curva-os-segredos-dos-grandes-investidores-do-brasil-e-o-que-vo
Investimentos Pt_br Books,3,,Os Ensaios de Warren Buffett,Lawrence A. Cunningham,,,https://www.goodreads.com/book/show/6139551-the-essays-of-warren-buffett
Investimentos Pt_br Books,4,,De Zero a Um,Peter Thiel,,,https://www.goodreads.com/book/show/18050143-zero-to-one
Investimentos Pt_br Books,5,,Sonho Grande (Paperback),Cristiane Correa,,,https://www.goodreads.com/book/show/17798749-sonho-grande
Investimentos Pt_br Books,6,,Faça Fortuna Com Ações: Antes Que Seja Tarde (Paperback),Décio Bazin,,,https://www.goodreads.com/book/show/16103312-fa-a-fortuna-com-a-es
Investimentos Pt_br Books,7,,Mais Esperto que o Diabo,Napoleon Hill,,,https://www.goodreads.com/book/show/10713286-outwitting-the-devil
Investimentos Pt_br Books,8,,A Startup Enxuta,Eric Ries,,,https://www.goodreads.com/book/show/10127019-the-lean-startup
Investimentos Pt_br Books,9,,A Bola de Neve,Alice Schroeder,,,https://www.goodreads.com/book/show/2054761.The_Snowball
Investimentos Pt_br Books,10,,Finanças Corporativas: Teoria e Prática,Aswath Damodaran,,,https://www.goodreads.com/book/show/1533818.Corporate_Finance
Investimentos Pt_br Books,11,,Investindo em Ações no Longo Prazo,Jeremy J. Siegel,,,https://www.goodreads.com/book/show/965633.Stocks_for_the_Long_Run_
Investimentos Pt_br Books,12,,O Investidor Inteligente,Benjamin Graham,,,https://www.goodreads.com/book/show/106835.The_Intelligent_Investor
Investimentos Pt_br Books,13,,O Homem Mais Rico da Babilônia,George S. Clason,,,https://www.goodreads.com/book/show/43097201-the-richest-man-in-babylon
Leitura Escolar (Ginásio),2,,A Droga do Amor,Pedro Bandeira,,,https://www.goodreads.com/book/show/3226895-a-droga-do-amor
Leitura Escolar (Ginásio),3,,A Bolsa Amarela,Lygia Bojunga Nunes,,,https://www.goodreads.com/book/show/6250156-a-bolsa-amarela
Leitura Escolar (Ginásio),4,,Pântano de Sangue,Pedro Bandeira,,,https://www.goodreads.com/book/show/3226933-p-ntano-de-sangue
Leitura Escolar (Ginásio),6,,Droga de Americana!,Pedro Bandeira,,,https://www.goodreads.com/book/show/3226964-droga-de-americana
Leitura Escolar (Ginásio),7,,Anjo da Morte,Pedro Bandeira,,,https://www.goodreads.com/book/show/3226971-anjo-da-morte
Leitura Escolar (Ginásio),9,,O Mistério do Cinco Estrelas,Marcos Rey,,,https://www.goodreads.com/book/show/3288680-o-mist-rio-do-cinco-estrelas
